web,paper,0.6584251002104734,0.9923745289717033,0.693183000666789,0.8940465795720884,0.9768867414467868,0.8761977504531715,0.9365700332423099,0.9759234508825708,0.9456391721959275,0.9304883757440318,0.964842045669439,0.9397495049577802,0.9242890379315433,0.9649522462519226,0.7975159812042855
web,paper,0.6923011742372491,0.9784659974071778,0.5791753814765137,0.7628823417247881,0.9753767161675312,0.9795470150308959,0.8030502325226074,0.95785169766273,0.8058330477184404,0.9296159410584738,0.931583303748791,0.9838305305180861,0.8322461138536702,0.9674795592861242,0.8006530197704146
web,paper,0.8035335699063328,0.964027813848034,0.5835316639262363,0.8238213300108587,0.9576813175712499,0.9061484498711406,0.8874186635724141,0.9535780089962062,0.9775030366261346,0.9920689321916492,0.9368023680804991,0.8998794291509982,0.7754854488585753,0.9667028439445388,0.8098882628638744
web,paper,0.7635410598351117,0.9717438947159344,0.6482082846889563,0.8328744955355429,0.9593613645088082,0.9692640305641758,0.884143779338461,0.9491948376284057,0.9218729695292127,0.9523503569627273,0.9247042380404442,0.8665928240273446,0.6205105632570579,0.9528530311290924,0.8091503865425577
web,paper,0.758417192374557,0.9831784063429434,0.6694661238439946,0.8351491477450966,0.96430578528157,0.9404619593129313,0.863028327806619,0.9510196927942961,0.9537454621752322,0.915476297112152,0.9324240939928656,0.8957684074021903,0.7136021953148523,0.9695121270880419,0.7777931343551286
web,paper,0.7963594099461057,0.9627336788698037,0.6510838927979647,0.7972154328963206,0.9471914188854837,0.9427786082371192,0.8713668727614168,0.9482900263093655,0.8984501144954811,0.9288804570697677,0.9388296766836773,0.9308766367132184,0.7047584815663454,0.9477444659501609,0.8868760588940019
web,paper,0.7451710511757391,0.9781097782190699,0.7023416877670845,0.7666326978977306,0.9409433640215648,0.8144956319130182,0.8531082559418647,0.9445131897282558,0.8048492629914007,0.9344157553851203,0.9491091464836562,0.9248630390747824,0.8261550465367873,0.9668658519317762,0.9361092772855721
web,paper,0.7680477540938732,0.9833209266432578,0.7373377622358924,0.7878918868260638,0.9423969292174108,0.8558944368223572,0.9214219907012725,0.9616905024675183,0.8737117684012332,0.9219166367044922,0.9679076037026929,0.9370419395230758,0.7813153560692677,0.9420227781547622,0.8356312629397147
web,paper,0.7873725146995513,0.9754261278446902,0.5719798735214509,0.786341983778419,0.9526433958182866,0.8984770279296451,0.8119480830467978,0.9623097028866715,0.7210388454691489,0.9033910919513859,0.9716073212037788,0.7892759667449959,0.7639707261284937,0.9619634690021656,0.866010766439692
web,paper,0.7618861613687655,0.9699999267637682,0.5458099677178558,0.8081340234192669,0.9552066886892691,0.9286417222181663,0.9244930760799156,0.949731003734531,0.8106049777127686,0.9283404754706706,0.9384004484918608,0.9360507866039283,0.7959645511174614,0.950961446123146,0.9523742356504703
web,paper,0.7723589801026651,0.980154672965516,0.6088438498348683,0.8473379242689427,0.94666864092513,0.9753082097381482,0.9192197075391326,0.950063997108393,0.8365912977374688,0.9516053197189599,0.9401471192380336,0.9395676443018939,0.7370458484253959,0.9706504273609473,0.9497005376135932
web,paper,0.8235146143151032,0.9744550618998543,0.6589889071012502,0.7782548761573457,0.9269938304946133,0.905388848889222,0.867863528504612,0.9317764732256392,0.9209474340114386,0.9031121900492979,0.9456897503051912,0.9282063314249307,0.8180522237937282,0.9632966897405345,0.8733213407991761
web,paper,0.7946943432819755,0.9808796004079581,0.7477385036522242,0.823098463790715,0.9355498320568201,0.8722898858859367,0.9349780287883172,0.9425343708303471,0.8293606227861169,0.936381666366255,0.947132378708194,0.9443921497031598,0.7558550816215108,0.9425654446795168,0.8435134396685999
web,paper,0.7793053902639625,0.9816189915456436,0.7662753361925667,0.8115027700908665,0.9407073144425697,0.8599219918736601,0.9252030837389839,0.9532556488245275,0.8667017701996601,0.9253310004523495,0.9667971106671864,0.9589381842946436,0.820694630037427,0.9490816456887359,0.8828943696122137
web,paper,0.7040405775988929,0.9872885790515422,0.7991061037961781,0.7982585488663284,0.945566623579549,0.9103475921994132,0.9151591855160609,0.957989669673731,0.9067306416050961,0.9192663236293451,0.9662103626272692,0.8784383406715125,0.7988577072824793,0.9379757391597968,0.866399713102038
web,paper,0.7289567783915021,0.9789128686587637,0.76945889616256,0.7887339150460378,0.9446400964982916,0.8658205973730868,0.89817635343533,0.9533629739135697,0.895038996697536,0.9176942871272228,0.9709044783295514,0.93896558307027,0.8479956197513678,0.9609720326023512,0.8872724297819244
web,paper,0.7048161180339724,0.9786468091340368,0.8083287898936956,0.8040164188938991,0.9465457154692272,0.8763056809136033,0.8927438958755802,0.9540203316569488,0.8822061275515642,0.9087209242045341,0.9625774599057967,0.9467984770630319,0.812623761729003,0.9596596479174332,0.884004197920233
web,paper,0.7301732356825653,0.97847458140998,0.821578237484263,0.7973766452169699,0.9471129231988968,0.9054088452760524,0.9013562047411106,0.9542353209669003,0.8964772726942437,0.9181405461845733,0.9661236821237574,0.9389776593509777,0.8283027800111026,0.9598708926501721,0.9062312237499224
web,paper,0.7450195395901736,0.9767246055356235,0.801780209425595,0.7870324131020027,0.9476593535183764,0.8902528743511373,0.8872679330759313,0.9572600727453674,0.9123637589185961,0.9137673823683837,0.9732173720555091,0.9284516232560469,0.8226328321347863,0.9630010692718606,0.8901265247540022
web,paper,0.7383346577981459,0.9729429376619455,0.7801177744303912,0.7747832997871563,0.9504001245402279,0.8771218949848401,0.879262871093402,0.957755131819693,0.8944632259059687,0.9296904674853624,0.970984033630169,0.9329236290962402,0.8264119651984427,0.9705853117330219,0.9119110166406978
